x,y,value
0.0,0.0,0.1953125
0.1,0.0,-1.3070913461538465
0.113,0.0,-0.42554573804573803
0.15,0.0,2.015256096613856
0.2,0.0,2.148437500000001
0.25,0.0,-1.704721963342655
0.287,0.0,-21.384485446985423
0.3,0.0,-23.864687925459474
0.4,0.0,0.8789062500000002
0.5,0.0,0.6835937500000002
0.6,0.0,0.7812500000000002
0.7,0.0,0.19531250000000125
0.8,0.0,-0.4882812499999993
0.9,0.0,-0.09765625000000003
1.0,0.0,-0.19531250000000006
0.0,0.1,-1.25
0.1,0.1,-0.143805309734514
0.113,0.1,0.878378378378379
0.15,0.1,3.104491884125505
0.2,0.1,-11.250000000000007
0.25,0.1,-37.9142154007456
0.287,0.1,-12.297297297297348
0.3,0.1,2.588495575221252
0.4,0.1,12.499999999999996
0.5,0.1,2.500000000000001
0.6,0.1,0.0
0.7,0.1,-1.875
0.8,0.1,0.625000000000002
0.9,0.1,0.0
1.0,0.1,-2.5000000000000004
0.0,0.3,-26.484375
0.1,0.3,13.43968047991828
0.113,0.3,27.730314449064466
0.15,0.3,41.720837216526874
0.2,0.3,10.976562499999991
0.25,0.3,-5.444795549860208
0.287,0.3,5.136272089397078
0.3,0.3,9.254408824029944
0.4,0.3,1.3476562499999958
0.5,0.3,-4.218750000000002
0.6,0.3,-1.1132812500000004
0.7,0.3,-2.363281249999997
0.8,0.3,-0.5273437499999949
0.9,0.3,2.539062500000001
1.0,0.3,1.2890625000000002
0.0,0.4,1.09375
0.1,0.4,16.080560755616066
0.113,0.4,15.207900207900211
0.15,0.4,3.594283939111527
0.2,0.4,-0.46874999999999956
0.25,0.4,0.375601894998447
0.287,0.4,0.999220374220374
0.3,0.4,0.8659164397549336
0.4,0.4,-1.0156249999999996
0.5,0.4,-0.3125000000000001
0.6,0.4,-0.07812500000000006
0.7,0.4,-0.39062499999999944
0.8,0.4,-0.156249999999999
0.9,0.4,0.07812500000000011
1.0,0.4,-0.4687500000000001
0.0,0.5,1.09375
0.1,0.5,3.3167758679373724
0.113,0.5,3.1074584199584203
0.15,0.5,1.2366029822926379
0.2,0.5,0.31249999999999983
0.25,0.5,-0.9707983845914888
0.287,0.5,-0.4391891891891899
0.3,0.5,0.0
0.4,0.5,-0.2343750000000001
0.5,0.5,-0.3906250000000001
0.6,0.5,-0.23437500000000008
0.7,0.5,-0.3124999999999998
0.8,0.5,-0.07812499999999956
0.9,0.5,0.23437500000000006
1.0,0.5,0.15625000000000003
0.0,0.6,0.3125
0.1,0.6,0.03595132743362761
0.113,0.6,0.2195945945945949
0.15,0.6,1.1499106865486173
0.2,0.6,0.7812499999999996
0.25,0.6,-1.213497980739361
0.287,0.6,-1.438409563409564
0.3,0.6,-0.9917460857726329
0.4,0.6,0.15624999999999978
0.5,0.6,-0.23437500000000008
0.6,0.6,-0.15625000000000003
0.7,0.6,0.07812499999999967
0.8,0.6,0.07812499999999972
0.9,0.6,-0.15625000000000003
1.0,0.6,-0.15625000000000003
0.0,0.7,-0.15625
0.1,0.7,-2.1452731449965974
0.113,0.7,-1.6690488565488564
0.15,0.7,0.9072110904007449
0.2,0.7,0.7812499999999996
0.25,0.7,1.213497980739361
0.287,0.7,0.5489864864864871
0.3,0.7,0.017975663716814336
0.4,0.7,-8.326672684688674e-17
0.5,0.7,-0.15625000000000006
0.6,0.7,0.0
0.7,0.7,-0.1562499999999996
0.8,0.7,-0.23437499999999964
0.9,0.7,-0.1562500000000001
1.0,0.7,-0.31250000000000006
0.0,0.8,0.15625
0.1,0.8,0.017975663716812917
0.113,0.8,-0.21959459459459485
0.15,0.8,-0.35249689344516977
0.2,0.8,0.3125
0.25,0.8,1.1037006834420635
0.287,0.8,0.4391891891891898
0.3,0.8,0.01797566371681425
0.4,0.8,0.23437500000000006
0.5,0.8,0.07812500000000003
0.6,0.8,-0.15625000000000006
0.7,0.8,-0.3906249999999996
0.8,0.8,-0.31249999999999956
0.9,0.8,0.07812500000000003
1.0,0.8,0.15625000000000003
0.0,0.9,0.0
0.1,0.9,1.0636487406398913
0.113,0.9,0.7796257796257797
0.15,0.9,-0.37560189499844676
0.2,0.9,0.31250000000000033
0.25,0.9,-0.08669229574402024
0.287,0.9,0.6698284823284808
0.3,0.9,1.0276974132062617
0.4,0.9,0.07812500000000021
0.5,0.9,0.15625000000000006
0.6,0.9,-0.3125000000000001
0.7,0.9,-0.1562500000000003
0.8,0.9,0.15624999999999994
0.9,0.9,0.07812500000000003
1.0,0.9,0.0
0.0,1.0,-0.19531250000000006
0.1,1.0,1.3070913461538467
0.113,1.0,1.2490254677754686
0.15,1.0,0.4695023687480585
0.2,1.0,0.19531249999999992
0.25,1.0,0.0
0.287,1.0,2.2235576923076903
0.3,1.0,2.5692435330156544
0.4,1.0,-0.39062499999999983
0.5,1.0,0.0
0.6,1.0,-0.09765625000000006
0.7,1.0,-0.09765625000000014
0.8,1.0,0.19531250000000025
0.9,1.0,0.1953125000000001
1.0,1.0,0.0
0.0,0.113,-1.71875
0.1,0.113,9.375106364874066
0.113,0.113,7.455821205821207
0.15,0.113,-2.111486486486487
0.0,0.15,1.71875
0.1,0.15,21.87316879933031
0.113,0.15,24.49324324324325
0.0,0.2,1.25
0.1,0.2,1.25
0.0,0.25,-0.9375
0.1,0.25,-97.1873620131365
0.113,0.25,-109.69984407484422
0.0,0.287,-25.0
0.1,0.287,5.633083730428865
0.113,0.287,20.27416839916844
0.15,0.287,50.610706860706905
0.25,0.113,-43.106808731808755
0.287,0.113,4.80184511434507
0.3,0.113,21.42858662355344
0.4,0.113,11.171874999999996
0.5,0.113,2.656250000000001
0.6,0.113,0.390625
0.7,0.113,-1.3281250000000004
0.8,0.113,1.3281250000000018
0.9,0.113,0.3125
1.0,0.113,-2.6562500000000004
0.287,0.15,81.11356548856544
0.3,0.15,72.12345397218182
0.4,0.15,1.7187499999999996
0.5,0.15,0.7812500000000002
0.6,0.15,-0.7812500000000002
0.7,0.15,-0.625000000000002
0.8,0.15,0.7812499999999991
0.9,0.15,0.0
1.0,0.15,-0.15625000000000003
0.3,0.2,-0.6249999999999998
0.4,0.2,-0.3124999999999998
0.5,0.2,0.3125
0.6,0.2,-0.6250000000000004
0.7,0.2,0.31249999999999756
0.8,0.2,0.7812499999999982
0.9,0.2,0.0
1.0,0.2,0.9375000000000002
0.287,0.25,-11.856808731808712
0.3,0.25,-10.384897107795318
0.4,0.25,0.46874999999999956
0.5,0.25,-0.15625
0.6,0.25,-0.9375000000000004
0.7,0.25,0.7812499999999971
0.8,0.25,0.4687499999999971
0.9,0.25,-0.6250000000000002
1.0,0.25,0.9375000000000002
0.25,0.287,-9.452962577962587
0.287,0.287,4.657614345114329
0.3,0.287,9.228216473791688
0.4,0.287,1.2499999999999973
0.5,0.287,-3.125000000000001
0.6,0.287,-1.8750000000000007
0.7,0.287,-1.874999999999999
0.8,0.287,3.1086244689504383e-15
0.9,0.287,2.500000000000001
1.0,0.287,2.5000000000000004
