x,y,value
0.0,0.0,5.645751953125
0.1,0.0,125.20408760211028
0.113,0.0,33.6969895075364
0.15,0.0,-285.54942334575975
0.2,0.0,-131.46972656250006
0.25,0.0,-253.24163232467401
0.287,0.0,1466.1268840956318
0.3,0.0,529.9577394904851
0.4,0.0,82.97729492187499
0.5,0.0,0.24414062499999722
0.6,0.0,-4.394531250000003
0.7,0.0,7.568359374999995
0.8,0.0,0.3051757812499977
0.9,0.0,-0.9460449218750006
1.0,0.0,-1.4495849609375013
0.0,0.1,16.17431640625
0.1,0.1,339.3205677756978
0.113,0.1,176.42040048099926
0.15,0.1,-24.875040045433387
0.2,0.1,-201.29394531250009
0.25,0.1,-12455.04756905477
0.287,0.1,-1015.983927548875
0.3,0.1,4976.705729028168
0.4,0.1,841.7789051531123
0.5,0.1,64.3452643698945
0.6,0.1,23.827892326837997
0.7,0.1,-61.52144315861131
0.8,0.1,-3.550841745022124
0.9,0.1,25.287334735576938
1.0,0.1,-134.38474734353733
0.0,0.3,-2919.8840656111706
0.1,0.3,12427.429240767526
0.113,0.3,22572.28723822563
0.15,0.3,14249.439647171914
0.2,0.3,117.67578124999996
0.25,0.3,-48.23797786393973
0.287,0.3,-9.661919247787612
0.3,0.3,-42.28699686090658
0.4,0.3,-59.49994964287985
0.5,0.3,30.591534951497607
0.6,0.3,-17.403453933373036
0.7,0.3,-36.03388485736466
0.8,0.3,3.099829749723384
0.9,0.3,57.98518503499397
1.0,0.3,10.002297231987074
0.0,0.4,-51.57470703125
0.1,0.4,2156.9879063138183
0.113,0.4,1011.412685973233
0.15,0.4,31.569453343429654
0.2,0.4,73.24218750000001
0.25,0.4,-11.89690667229731
0.287,0.4,194.6749935031181
0.3,0.4,85.15042070631583
0.4,0.4,-17.211914062499996
0.5,0.4,-4.150390625000003
0.6,0.4,0.6103515625
0.7,0.4,-2.563476562500002
0.8,0.4,1.3427734375000007
0.9,0.4,1.9226074218750004
1.0,0.4,-9.841918945312504
0.0,0.5,16.250610351562507
0.1,0.5,94.81996415503745
0.113,0.5,22.970536642411652
0.15,0.5,-68.3181919122787
0.2,0.5,42.48046875000002
0.25,0.5,19.40413608651756
0.287,0.5,-219.4037487006235
0.3,0.5,-795.7917817844826
0.4,0.5,2.5024414062499982
0.5,0.5,-4.760742187500002
0.6,0.5,-0.6103515625000003
0.7,0.5,-3.417968749999999
0.8,0.5,-1.0986328124999971
0.9,0.5,4.882812500000002
1.0,0.5,2.6702880859375018
0.0,0.6,2.822875976562501
0.1,0.6,5.859375000000002
0.113,0.6,-26.53316251949065
0.15,0.6,-49.965324295200396
0.2,0.6,-27.587890625
0.25,0.6,47.78512348555457
0.287,0.6,118.74269100831589
0.3,0.6,-63.1925765960049
0.4,0.6,-0.6713867187500002
0.5,0.6,-1.7089843750000007
0.6,0.6,-0.0
0.7,0.6,0.2441406250000013
0.8,0.6,-1.4648437499999982
0.9,0.6,-1.8920898437500024
1.0,0.6,-0.3814697265625029
0.0,0.7,-1.1444091796875044
0.1,0.7,-32.22656249999996
0.113,0.7,-101.9807367463617
0.15,0.7,13.542182403308479
0.2,0.7,-9.765625
0.25,0.7,-25.006552889096007
0.287,0.7,240.91654755717224
0.3,0.7,99.18283523549172
0.4,0.7,-3.234863281249998
0.5,0.7,-0.732421875
0.6,0.7,-0.732421875000001
0.7,0.7,-2.685546874999998
0.8,0.7,0.7324218750000118
0.9,0.7,-0.4272460937500023
1.0,0.7,-2.975463867187506
0.0,0.8,1.8310546874999993
0.1,0.8,537.35467899081
0.113,0.8,210.76035846543658
0.15,0.8,-12.137634334226485
0.2,0.8,-3.4179687499999947
0.25,0.8,12.11313684374028
0.287,0.8,-4.163336342344337e-15
0.3,0.8,-172.26415625066457
0.4,0.8,2.014160156249999
0.5,0.8,-0.48828125000000067
0.6,0.8,0.24414062500000047
0.7,0.8,0.48828125000000033
0.8,0.8,-2.1972656249999964
0.9,0.8,0.7934570312499993
1.0,0.8,0.7629394531249991
0.0,0.9,2.8228759765625
0.1,0.9,81.60146943073521
0.113,0.9,16.33356613825364
0.15,0.9,-1.1250263935810827
0.2,0.9,1.4648437500000002
0.25,0.9,-10.618107331469409
0.287,0.9,189.48560940748402
0.3,0.9,99.84887254895433
0.4,0.9,-5.920410156249995
0.5,0.9,1.5869140625000007
0.6,0.9,0.48828125000000017
0.7,0.9,-0.4882812500000011
0.8,0.9,-1.342773437499998
0.9,0.9,0.3662109374999999
1.0,0.9,0.91552734375
0.0,1.0,-0.7629394531250003
0.1,1.0,-66.92278441967328
0.113,1.0,-68.54209979209978
0.15,1.0,-10.999164658327516
0.2,1.0,-0.0
0.25,1.0,0.6862331081081092
0.287,1.0,-0.0
0.3,1.0,-174.1229343609065
0.4,1.0,1.708984374999998
0.5,1.0,2.563476562500001
0.6,1.0,-0.6103515625000002
0.7,1.0,0.9155273437500003
0.8,1.0,-1.037597656249997
0.9,1.0,0.732421875
1.0,1.0,0.91552734375
0.0,0.113,12.360094986437757
0.1,0.113,363.9202028435643
0.113,0.113,170.32310133028042
0.15,0.113,13.254628921287951
0.0,0.15,72.7157379463246
0.1,0.15,187.35244916483867
0.113,0.15,-84.04250295876696
0.0,0.2,59.81445312500002
0.1,0.2,-390.6250000000002
0.0,0.25,242.84576103160666
0.1,0.25,-4785.685461822185
0.113,0.25,-14425.845052534885
0.0,0.287,-1982.0213714409244
0.1,0.287,-3310.3371637145415
0.113,0.287,8047.113914037457
0.15,0.287,22199.950890469016
0.25,0.113,-15892.48795154204
0.287,0.113,5769.3832868162435
0.3,0.113,8379.36538899261
0.4,0.113,454.04947324503
0.5,0.113,43.91333566138253
0.6,0.113,4.150390625
0.7,0.113,-27.442725929054074
0.8,0.113,2.428209459459463
0.9,0.113,-6.611338276377339
1.0,0.113,-47.9538376266892
0.287,0.15,10349.295104721874
0.3,0.15,3736.0274622013003
0.4,0.15,-22.406481778114195
0.5,0.15,25.202381125737833
0.6,0.15,-9.187696586672875
0.7,0.15,-15.79049078712334
